Car Names,Mileages,Ratings,Reviews,used/certified,price drop,Price
2018 Chevrolet Camaro 2SS,"54,809 mi.",4.1,(421 reviews),Used,$612 price drop,"$44,898"
2021 Subaru Crosstrek Limited,"21,750 mi.",4.6,(188 reviews),Subaru Certified,$579 price drop,"$34,599"
2017 Mercedes-Benz GLE 350 Base 4MATIC,"18,596 mi.",4.8,"(2,063 reviews)",Used,"$4,000 price drop","$36,495"
2015 Land Rover Range Rover Evoque Pure Plus,"44,546 mi.",4.0,(264 reviews),Used,$500 price drop,"$24,499"
2019 Subaru Ascent Limited 7-Passenger,"62,371 mi.",3.9,(15 reviews),Used,$300 price drop,"$36,799"
2017 Volkswagen Jetta 1.4T SE,"22,926 mi.",4.7,"(2,189 reviews)",Used,$500 price drop,"$17,955"
2019 Lexus IS 300 Base,"61,106 mi.",4.7,"(4,658 reviews)",Used,"$2,770 price drop","$36,500"
2019 Kia Sorento L,"11,132 mi.",4.8,(505 reviews),Used,$200 price drop,"$23,450"
2017 GMC Acadia Denali,"55,074 mi.",3.4,(127 reviews),Used,"$2,065 price drop","$29,381"
2019 Honda Pilot Elite,"57,150 mi.",4.9,"(8,222 reviews)",Honda Certified,"$2,007 price drop","$38,488"
2019 GMC Terrain SLT,"56,293 mi.",4.8,"(1,293 reviews)",Used,$561 price drop,"$27,812"
2016 FIAT 500X Trekking,Mileage,4.7,"(1,452 reviews)",Used,"$1,500 price drop","$14,445"
2021 Ford Transit-350 XLT,"80,543 mi.",3.2,(300 reviews),Used,"$2,668 price drop","$73,995"
2017 Toyota RAV4 LE,"14,999 mi.",4.6,(199 reviews),Used,"$1,024 price drop","$21,713"
2021 Hyundai Palisade Calligraphy,"19,067 mi.",4.6,(56 reviews),Used,$589 price drop,"$54,991"
2019 INFINITI QX80 LUXE,"10,009 mi.",4.3,(289 reviews),INFINITI Certified,"$1,000 price drop","$52,987"
2017 Ford Explorer Limited,"40,324 mi.",4.5,(681 reviews),Used,$400 price drop,"$27,973"
2017 Lexus GS 350 F Sport,"82,163 mi.",3.8,(570 reviews),Used,$100 price drop,"$31,966"
2015 Jeep Grand Cherokee Limited,"61,023 mi.",4.7,(865 reviews),Used,"$1,000 price drop","$21,992"
2021 Tesla Model Y Performance,"83,638 mi.",4.6,(800 reviews),Used,"$9,000 price drop","$76,442"
2021 Kia Telluride SX,"4,437 mi.",4.8,"(1,653 reviews)",Kia Certified,"$1,000 price drop","$51,599"
2021 Land Rover Range Rover P525 HSE Westminster,"27,996 mi.",5.0,(5 reviews),Used,"$1,654 price drop","$119,900"
2016 Honda Pilot Touring,"12,813 mi.",4.5,(272 reviews),Used,$299 price drop,"$26,995"
2020 Cadillac Escalade Luxury,"87,922 mi.",4.7,(311 reviews),Cadillac Certified,$500 price drop,"$64,551"
2019 BMW 430 Gran Coupe i xDrive,"47,897 mi.",4.8,(921 reviews),Used,$400 price drop,"$34,841"
2020 Ford Explorer ST,"46,027 mi.",4.7,(544 reviews),Used,$500 price drop,"$52,990"
2018 Mercedes-Benz G-Class G 550 4MATIC,"22,116 mi.",4.4,"(3,076 reviews)",Used,"$3,045 price drop","$106,995"
2020 RAM 1500 Laramie,"24,427 mi.",4.1,(8 reviews),Used,"$2,158 price drop","$50,998"
2019 Lincoln MKC Reserve,"41,991 mi.",4.9,(705 reviews),Used,"$1,576 price drop","$32,287"
2020 Mazda CX-5 Sport,"43,469 mi.",4.9,"(9,504 reviews)",Used,$200 price drop,"$26,992"
2019 Mercedes-Benz CLA 250 Base,"14,489 mi.",2.4,(47 reviews),Used,"$1,000 price drop","$30,888"
2008 Ford Escape XLT,"22,048 mi.",4.7,(30 reviews),Used,$500 price drop,"$4,995"
2019 BMW 540 i,"124,120 mi.",4.6,"(3,551 reviews)",BMW Certified,$199 price drop,"$45,771"
2019 Jeep Grand Cherokee Limited,"21,066 mi.",4.2,(488 reviews),Used,"$1,644 price drop","$39,495"
2019 Mercedes-Benz GLC 300 Base 4MATIC,"32,428 mi.",4.6,(406 reviews),Used,$500 price drop,"$39,997"
2021 Jeep Grand Cherokee Limited,"38,000 mi.",4.5,(60 reviews),Used,$540 price drop,"$44,990"
2021 Ford F-150 XL,"17,233 mi.",4.9,"(7,923 reviews)",Ford Certified,"$1,159 price drop","$47,000"
2017 BMW 330 i xDrive,"16,722 mi.",4.5,(854 reviews),Used,$270 price drop,"$26,500"
2020 Mercedes-Benz C-Class C 300,"22,760 mi.",4.9,"(1,682 reviews)",Used,$500 price drop,"$39,000"
2021 Mercedes-Benz AMG GLE 53 Base,"22,688 mi.",4.8,"(1,666 reviews)",Mercedes-Benz Certified,$400 price drop,"$90,944"
2021 Honda Pilot Special Edition,"19,678 mi.",4.8,(322 reviews),Used,"$2,637 price drop","$43,299"
2018 Toyota Tundra Platinum,"12,838 mi.",4.8,(61 reviews),Used,"$2,001 price drop","$42,999"
2019 Honda Odyssey Elite,"71,083 mi.",5.0,(72 reviews),Used,$278 price drop,"$47,968"
2018 BMW 530 i xDrive,"22,948 mi.",4.5,(208 reviews),Used,$700 price drop,"$35,900"
2018 Ford Escape SE,"37,656 mi.",4.3,"(1,249 reviews)",Used,$778 price drop,"$19,997"
2019 Lincoln Nautilus Reserve,"82,188 mi.",4.7,"(1,922 reviews)",Used,$500 price drop,"$40,989"
2021 Jeep Wrangler Sport,"41,235 mi.",5.0,(1 review),Used,"$1,999 price drop","$36,916"
2022 Toyota Camry SE,"13,673 mi.",4.4,(942 reviews),Used,"$1,100 price drop","$34,991"
2020 Mazda CX-5 Grand Touring,"21,822 mi.",4.9,"(9,504 reviews)",Used,"$1,000 price drop","$29,291"
2020 Lincoln Aviator Reserve AWD,"35,768 mi.",3.6,(9 reviews),Used,"$2,000 price drop","$54,870"
2018 Chevrolet Camaro 2SS,"54,809 mi.",4.1,(421 reviews),Used,$612 price drop,"$44,898"
2021 Subaru Crosstrek Limited,"21,750 mi.",4.6,(188 reviews),Subaru Certified,$579 price drop,"$34,599"
2017 Mercedes-Benz GLE 350 Base 4MATIC,"18,596 mi.",4.8,"(2,063 reviews)",Used,"$4,000 price drop","$36,495"
2015 Land Rover Range Rover Evoque Pure Plus,"44,546 mi.",4.0,(264 reviews),Used,$500 price drop,"$24,499"
2019 Subaru Ascent Limited 7-Passenger,"62,371 mi.",3.9,(15 reviews),Used,$300 price drop,"$36,799"
2017 Volkswagen Jetta 1.4T SE,"22,926 mi.",4.7,"(2,189 reviews)",Used,$500 price drop,"$17,955"
2019 Lexus IS 300 Base,"61,106 mi.",4.7,"(4,658 reviews)",Used,"$2,770 price drop","$36,500"
2019 Kia Sorento L,"11,132 mi.",4.8,(505 reviews),Used,$200 price drop,"$23,450"
2017 GMC Acadia Denali,"55,074 mi.",3.4,(127 reviews),Used,"$2,065 price drop","$29,381"
2019 Honda Pilot Elite,"57,150 mi.",4.9,"(8,222 reviews)",Honda Certified,"$2,007 price drop","$38,488"
2019 GMC Terrain SLT,"56,293 mi.",4.8,"(1,293 reviews)",Used,$561 price drop,"$27,812"
2016 FIAT 500X Trekking,Mileage,4.7,"(1,452 reviews)",Used,"$1,500 price drop","$14,445"
2021 Ford Transit-350 XLT,"80,543 mi.",3.2,(300 reviews),Used,"$2,668 price drop","$73,995"
2017 Toyota RAV4 LE,"14,999 mi.",4.6,(199 reviews),Used,"$1,024 price drop","$21,713"
2021 Hyundai Palisade Calligraphy,"19,067 mi.",4.6,(56 reviews),Used,$589 price drop,"$54,991"
2019 INFINITI QX80 LUXE,"10,009 mi.",4.3,(289 reviews),INFINITI Certified,"$1,000 price drop","$52,987"
2017 Ford Explorer Limited,"40,324 mi.",4.5,(681 reviews),Used,$400 price drop,"$27,973"
2017 Lexus GS 350 F Sport,"82,163 mi.",3.8,(570 reviews),Used,$100 price drop,"$31,966"
2015 Jeep Grand Cherokee Limited,"61,023 mi.",4.7,(865 reviews),Used,"$1,000 price drop","$21,992"
2021 Tesla Model Y Performance,"83,638 mi.",4.6,(800 reviews),Used,"$9,000 price drop","$76,442"
2021 Kia Telluride SX,"4,437 mi.",4.8,"(1,653 reviews)",Kia Certified,"$1,000 price drop","$51,599"
2021 Land Rover Range Rover P525 HSE Westminster,"27,996 mi.",5.0,(5 reviews),Used,"$1,654 price drop","$119,900"
2016 Honda Pilot Touring,"12,813 mi.",4.5,(272 reviews),Used,$299 price drop,"$26,995"
2020 Cadillac Escalade Luxury,"87,922 mi.",4.7,(311 reviews),Cadillac Certified,$500 price drop,"$64,551"
2019 BMW 430 Gran Coupe i xDrive,"47,897 mi.",4.8,(921 reviews),Used,$400 price drop,"$34,841"
2020 Ford Explorer ST,"46,027 mi.",4.7,(544 reviews),Used,$500 price drop,"$52,990"
2018 Mercedes-Benz G-Class G 550 4MATIC,"22,116 mi.",4.4,"(3,076 reviews)",Used,"$3,045 price drop","$106,995"
2020 RAM 1500 Laramie,"24,427 mi.",4.1,(8 reviews),Used,"$2,158 price drop","$50,998"
2019 Lincoln MKC Reserve,"41,991 mi.",4.9,(705 reviews),Used,"$1,576 price drop","$32,287"
2020 Mazda CX-5 Sport,"43,469 mi.",4.9,"(9,504 reviews)",Used,$200 price drop,"$26,992"
2019 Mercedes-Benz CLA 250 Base,"14,489 mi.",2.4,(47 reviews),Used,"$1,000 price drop","$30,888"
2008 Ford Escape XLT,"22,048 mi.",4.7,(30 reviews),Used,$500 price drop,"$4,995"
2019 BMW 540 i,"124,120 mi.",4.6,"(3,551 reviews)",BMW Certified,$199 price drop,"$45,771"
2019 Jeep Grand Cherokee Limited,"21,066 mi.",4.2,(488 reviews),Used,"$1,644 price drop","$39,495"
2019 Mercedes-Benz GLC 300 Base 4MATIC,"32,428 mi.",4.6,(406 reviews),Used,$500 price drop,"$39,997"
2021 Jeep Grand Cherokee Limited,"38,000 mi.",4.5,(60 reviews),Used,$540 price drop,"$44,990"
2021 Ford F-150 XL,"17,233 mi.",4.9,"(7,923 reviews)",Ford Certified,"$1,159 price drop","$47,000"
2017 BMW 330 i xDrive,"16,722 mi.",4.5,(854 reviews),Used,$270 price drop,"$26,500"
2020 Mercedes-Benz C-Class C 300,"22,760 mi.",4.9,"(1,682 reviews)",Used,$500 price drop,"$39,000"
2021 Mercedes-Benz AMG GLE 53 Base,"22,688 mi.",4.8,"(1,666 reviews)",Mercedes-Benz Certified,$400 price drop,"$90,944"
2021 Honda Pilot Special Edition,"19,678 mi.",4.8,(322 reviews),Used,"$2,637 price drop","$43,299"
2018 Toyota Tundra Platinum,"12,838 mi.",4.8,(61 reviews),Used,"$2,001 price drop","$42,999"
2019 Honda Odyssey Elite,"71,083 mi.",5.0,(72 reviews),Used,$278 price drop,"$47,968"
2018 BMW 530 i xDrive,"22,948 mi.",4.5,(208 reviews),Used,$700 price drop,"$35,900"
2018 Ford Escape SE,"37,656 mi.",4.3,"(1,249 reviews)",Used,$778 price drop,"$19,997"
2019 Lincoln Nautilus Reserve,"82,188 mi.",4.7,"(1,922 reviews)",Used,$500 price drop,"$40,989"
2021 Jeep Wrangler Sport,"41,235 mi.",5.0,(1 review),Used,"$1,999 price drop","$36,916"
2022 Toyota Camry SE,"13,673 mi.",4.4,(942 reviews),Used,"$1,100 price drop","$34,991"
2020 Mazda CX-5 Grand Touring,"21,822 mi.",4.9,"(9,504 reviews)",Used,"$1,000 price drop","$29,291"
2020 Lincoln Aviator Reserve AWD,"35,768 mi.",3.6,(9 reviews),Used,"$2,000 price drop","$54,870"
2018 Chevrolet Camaro 2SS,"54,809 mi.",4.1,(421 reviews),Used,$612 price drop,"$44,898"
2021 Subaru Crosstrek Limited,"21,750 mi.",4.6,(188 reviews),Subaru Certified,$579 price drop,"$34,599"
2017 Mercedes-Benz GLE 350 Base 4MATIC,"18,596 mi.",4.8,"(2,063 reviews)",Used,"$4,000 price drop","$36,495"
2015 Land Rover Range Rover Evoque Pure Plus,"44,546 mi.",4.0,(264 reviews),Used,$500 price drop,"$24,499"
2019 Subaru Ascent Limited 7-Passenger,"62,371 mi.",3.9,(15 reviews),Used,$300 price drop,"$36,799"
2017 Volkswagen Jetta 1.4T SE,"22,926 mi.",4.7,"(2,189 reviews)",Used,$500 price drop,"$17,955"
2019 Lexus IS 300 Base,"61,106 mi.",4.7,"(4,658 reviews)",Used,"$2,770 price drop","$36,500"
2019 Kia Sorento L,"11,132 mi.",4.8,(505 reviews),Used,$200 price drop,"$23,450"
2017 GMC Acadia Denali,"55,074 mi.",3.4,(127 reviews),Used,"$2,065 price drop","$29,381"
2019 Honda Pilot Elite,"57,150 mi.",4.9,"(8,222 reviews)",Honda Certified,"$2,007 price drop","$38,488"
2019 GMC Terrain SLT,"56,293 mi.",4.8,"(1,293 reviews)",Used,$561 price drop,"$27,812"
2016 FIAT 500X Trekking,Mileage,4.7,"(1,452 reviews)",Used,"$1,500 price drop","$14,445"
2021 Ford Transit-350 XLT,"80,543 mi.",3.2,(300 reviews),Used,"$2,668 price drop","$73,995"
2017 Toyota RAV4 LE,"14,999 mi.",4.6,(199 reviews),Used,"$1,024 price drop","$21,713"
2021 Hyundai Palisade Calligraphy,"19,067 mi.",4.6,(56 reviews),Used,$589 price drop,"$54,991"
2019 INFINITI QX80 LUXE,"10,009 mi.",4.3,(289 reviews),INFINITI Certified,"$1,000 price drop","$52,987"
2017 Ford Explorer Limited,"40,324 mi.",4.5,(681 reviews),Used,$400 price drop,"$27,973"
2017 Lexus GS 350 F Sport,"82,163 mi.",3.8,(570 reviews),Used,$100 price drop,"$31,966"
2015 Jeep Grand Cherokee Limited,"61,023 mi.",4.7,(865 reviews),Used,"$1,000 price drop","$21,992"
2021 Tesla Model Y Performance,"83,638 mi.",4.6,(800 reviews),Used,"$9,000 price drop","$76,442"
2021 Kia Telluride SX,"4,437 mi.",4.8,"(1,653 reviews)",Kia Certified,"$1,000 price drop","$51,599"
2021 Land Rover Range Rover P525 HSE Westminster,"27,996 mi.",5.0,(5 reviews),Used,"$1,654 price drop","$119,900"
2016 Honda Pilot Touring,"12,813 mi.",4.5,(272 reviews),Used,$299 price drop,"$26,995"
2020 Cadillac Escalade Luxury,"87,922 mi.",4.7,(311 reviews),Cadillac Certified,$500 price drop,"$64,551"
2019 BMW 430 Gran Coupe i xDrive,"47,897 mi.",4.8,(921 reviews),Used,$400 price drop,"$34,841"
2020 Ford Explorer ST,"46,027 mi.",4.7,(544 reviews),Used,$500 price drop,"$52,990"
2018 Mercedes-Benz G-Class G 550 4MATIC,"22,116 mi.",4.4,"(3,076 reviews)",Used,"$3,045 price drop","$106,995"
2020 RAM 1500 Laramie,"24,427 mi.",4.1,(8 reviews),Used,"$2,158 price drop","$50,998"
2019 Lincoln MKC Reserve,"41,991 mi.",4.9,(705 reviews),Used,"$1,576 price drop","$32,287"
2020 Mazda CX-5 Sport,"43,469 mi.",4.9,"(9,504 reviews)",Used,$200 price drop,"$26,992"
2019 Mercedes-Benz CLA 250 Base,"14,489 mi.",2.4,(47 reviews),Used,"$1,000 price drop","$30,888"
2008 Ford Escape XLT,"22,048 mi.",4.7,(30 reviews),Used,$500 price drop,"$4,995"
2019 BMW 540 i,"124,120 mi.",4.6,"(3,551 reviews)",BMW Certified,$199 price drop,"$45,771"
2019 Jeep Grand Cherokee Limited,"21,066 mi.",4.2,(488 reviews),Used,"$1,644 price drop","$39,495"
2019 Mercedes-Benz GLC 300 Base 4MATIC,"32,428 mi.",4.6,(406 reviews),Used,$500 price drop,"$39,997"
2021 Jeep Grand Cherokee Limited,"38,000 mi.",4.5,(60 reviews),Used,$540 price drop,"$44,990"
2021 Ford F-150 XL,"17,233 mi.",4.9,"(7,923 reviews)",Ford Certified,"$1,159 price drop","$47,000"
2017 BMW 330 i xDrive,"16,722 mi.",4.5,(854 reviews),Used,$270 price drop,"$26,500"
2020 Mercedes-Benz C-Class C 300,"22,760 mi.",4.9,"(1,682 reviews)",Used,$500 price drop,"$39,000"
2021 Mercedes-Benz AMG GLE 53 Base,"22,688 mi.",4.8,"(1,666 reviews)",Mercedes-Benz Certified,$400 price drop,"$90,944"
2021 Honda Pilot Special Edition,"19,678 mi.",4.8,(322 reviews),Used,"$2,637 price drop","$43,299"
2018 Toyota Tundra Platinum,"12,838 mi.",4.8,(61 reviews),Used,"$2,001 price drop","$42,999"
2019 Honda Odyssey Elite,"71,083 mi.",5.0,(72 reviews),Used,$278 price drop,"$47,968"
2018 BMW 530 i xDrive,"22,948 mi.",4.5,(208 reviews),Used,$700 price drop,"$35,900"
2018 Ford Escape SE,"37,656 mi.",4.3,"(1,249 reviews)",Used,$778 price drop,"$19,997"
2019 Lincoln Nautilus Reserve,"82,188 mi.",4.7,"(1,922 reviews)",Used,$500 price drop,"$40,989"
2021 Jeep Wrangler Sport,"41,235 mi.",5.0,(1 review),Used,"$1,999 price drop","$36,916"
2022 Toyota Camry SE,"13,673 mi.",4.4,(942 reviews),Used,"$1,100 price drop","$34,991"
2020 Mazda CX-5 Grand Touring,"21,822 mi.",4.9,"(9,504 reviews)",Used,"$1,000 price drop","$29,291"
2020 Lincoln Aviator Reserve AWD,"35,768 mi.",3.6,(9 reviews),Used,"$2,000 price drop","$54,870"
2018 Chevrolet Camaro 2SS,"54,809 mi.",4.1,(421 reviews),Used,$612 price drop,"$44,898"
2021 Subaru Crosstrek Limited,"21,750 mi.",4.6,(188 reviews),Subaru Certified,$579 price drop,"$34,599"
2017 Mercedes-Benz GLE 350 Base 4MATIC,"18,596 mi.",4.8,"(2,063 reviews)",Used,"$4,000 price drop","$36,495"
2015 Land Rover Range Rover Evoque Pure Plus,"44,546 mi.",4.0,(264 reviews),Used,$500 price drop,"$24,499"
2019 Subaru Ascent Limited 7-Passenger,"62,371 mi.",3.9,(15 reviews),Used,$300 price drop,"$36,799"
2017 Volkswagen Jetta 1.4T SE,"22,926 mi.",4.7,"(2,189 reviews)",Used,$500 price drop,"$17,955"
2019 Lexus IS 300 Base,"61,106 mi.",4.7,"(4,658 reviews)",Used,"$2,770 price drop","$36,500"
2019 Kia Sorento L,"11,132 mi.",4.8,(505 reviews),Used,$200 price drop,"$23,450"
2017 GMC Acadia Denali,"55,074 mi.",3.4,(127 reviews),Used,"$2,065 price drop","$29,381"
2019 Honda Pilot Elite,"57,150 mi.",4.9,"(8,222 reviews)",Honda Certified,"$2,007 price drop","$38,488"
2019 GMC Terrain SLT,"56,293 mi.",4.8,"(1,293 reviews)",Used,$561 price drop,"$27,812"
2016 FIAT 500X Trekking,Mileage,4.7,"(1,452 reviews)",Used,"$1,500 price drop","$14,445"
2021 Ford Transit-350 XLT,"80,543 mi.",3.2,(300 reviews),Used,"$2,668 price drop","$73,995"
2017 Toyota RAV4 LE,"14,999 mi.",4.6,(199 reviews),Used,"$1,024 price drop","$21,713"
2021 Hyundai Palisade Calligraphy,"19,067 mi.",4.6,(56 reviews),Used,$589 price drop,"$54,991"
2019 INFINITI QX80 LUXE,"10,009 mi.",4.3,(289 reviews),INFINITI Certified,"$1,000 price drop","$52,987"
2017 Ford Explorer Limited,"40,324 mi.",4.5,(681 reviews),Used,$400 price drop,"$27,973"
2017 Lexus GS 350 F Sport,"82,163 mi.",3.8,(570 reviews),Used,$100 price drop,"$31,966"
2015 Jeep Grand Cherokee Limited,"61,023 mi.",4.7,(865 reviews),Used,"$1,000 price drop","$21,992"
2021 Tesla Model Y Performance,"83,638 mi.",4.6,(800 reviews),Used,"$9,000 price drop","$76,442"
2021 Kia Telluride SX,"4,437 mi.",4.8,"(1,653 reviews)",Kia Certified,"$1,000 price drop","$51,599"
2021 Land Rover Range Rover P525 HSE Westminster,"27,996 mi.",5.0,(5 reviews),Used,"$1,654 price drop","$119,900"
2016 Honda Pilot Touring,"12,813 mi.",4.5,(272 reviews),Used,$299 price drop,"$26,995"
2020 Cadillac Escalade Luxury,"87,922 mi.",4.7,(311 reviews),Cadillac Certified,$500 price drop,"$64,551"
2019 BMW 430 Gran Coupe i xDrive,"47,897 mi.",4.8,(921 reviews),Used,$400 price drop,"$34,841"
2020 Ford Explorer ST,"46,027 mi.",4.7,(544 reviews),Used,$500 price drop,"$52,990"
2018 Mercedes-Benz G-Class G 550 4MATIC,"22,116 mi.",4.4,"(3,076 reviews)",Used,"$3,045 price drop","$106,995"
2020 RAM 1500 Laramie,"24,427 mi.",4.1,(8 reviews),Used,"$2,158 price drop","$50,998"
2019 Lincoln MKC Reserve,"41,991 mi.",4.9,(705 reviews),Used,"$1,576 price drop","$32,287"
2020 Mazda CX-5 Sport,"43,469 mi.",4.9,"(9,504 reviews)",Used,$200 price drop,"$26,992"
2019 Mercedes-Benz CLA 250 Base,"14,489 mi.",2.4,(47 reviews),Used,"$1,000 price drop","$30,888"
2008 Ford Escape XLT,"22,048 mi.",4.7,(30 reviews),Used,$500 price drop,"$4,995"
2019 BMW 540 i,"124,120 mi.",4.6,"(3,551 reviews)",BMW Certified,$199 price drop,"$45,771"
2019 Jeep Grand Cherokee Limited,"21,066 mi.",4.2,(488 reviews),Used,"$1,644 price drop","$39,495"
2019 Mercedes-Benz GLC 300 Base 4MATIC,"32,428 mi.",4.6,(406 reviews),Used,$500 price drop,"$39,997"
2021 Jeep Grand Cherokee Limited,"38,000 mi.",4.5,(60 reviews),Used,$540 price drop,"$44,990"
2021 Ford F-150 XL,"17,233 mi.",4.9,"(7,923 reviews)",Ford Certified,"$1,159 price drop","$47,000"
2017 BMW 330 i xDrive,"16,722 mi.",4.5,(854 reviews),Used,$270 price drop,"$26,500"
2020 Mercedes-Benz C-Class C 300,"22,760 mi.",4.9,"(1,682 reviews)",Used,$500 price drop,"$39,000"
2021 Mercedes-Benz AMG GLE 53 Base,"22,688 mi.",4.8,"(1,666 reviews)",Mercedes-Benz Certified,$400 price drop,"$90,944"
2021 Honda Pilot Special Edition,"19,678 mi.",4.8,(322 reviews),Used,"$2,637 price drop","$43,299"
2018 Toyota Tundra Platinum,"12,838 mi.",4.8,(61 reviews),Used,"$2,001 price drop","$42,999"
2019 Honda Odyssey Elite,"71,083 mi.",5.0,(72 reviews),Used,$278 price drop,"$47,968"
2018 BMW 530 i xDrive,"22,948 mi.",4.5,(208 reviews),Used,$700 price drop,"$35,900"
2018 Ford Escape SE,"37,656 mi.",4.3,"(1,249 reviews)",Used,$778 price drop,"$19,997"
2019 Lincoln Nautilus Reserve,"82,188 mi.",4.7,"(1,922 reviews)",Used,$500 price drop,"$40,989"
2021 Jeep Wrangler Sport,"41,235 mi.",5.0,(1 review),Used,"$1,999 price drop","$36,916"
2022 Toyota Camry SE,"13,673 mi.",4.4,(942 reviews),Used,"$1,100 price drop","$34,991"
2020 Mazda CX-5 Grand Touring,"21,822 mi.",4.9,"(9,504 reviews)",Used,"$1,000 price drop","$29,291"
2020 Lincoln Aviator Reserve AWD,"35,768 mi.",3.6,(9 reviews),Used,"$2,000 price drop","$54,870"
2018 Chevrolet Camaro 2SS,"54,809 mi.",4.1,(421 reviews),Used,$612 price drop,"$44,898"
2021 Subaru Crosstrek Limited,"21,750 mi.",4.6,(188 reviews),Subaru Certified,$579 price drop,"$34,599"
2017 Mercedes-Benz GLE 350 Base 4MATIC,"18,596 mi.",4.8,"(2,063 reviews)",Used,"$4,000 price drop","$36,495"
2015 Land Rover Range Rover Evoque Pure Plus,"44,546 mi.",4.0,(264 reviews),Used,$500 price drop,"$24,499"
2019 Subaru Ascent Limited 7-Passenger,"62,371 mi.",3.9,(15 reviews),Used,$300 price drop,"$36,799"
2017 Volkswagen Jetta 1.4T SE,"22,926 mi.",4.7,"(2,189 reviews)",Used,$500 price drop,"$17,955"
2019 Lexus IS 300 Base,"61,106 mi.",4.7,"(4,658 reviews)",Used,"$2,770 price drop","$36,500"
2019 Kia Sorento L,"11,132 mi.",4.8,(505 reviews),Used,$200 price drop,"$23,450"
2017 GMC Acadia Denali,"55,074 mi.",3.4,(127 reviews),Used,"$2,065 price drop","$29,381"
2019 Honda Pilot Elite,"57,150 mi.",4.9,"(8,222 reviews)",Honda Certified,"$2,007 price drop","$38,488"
2019 GMC Terrain SLT,"56,293 mi.",4.8,"(1,293 reviews)",Used,$561 price drop,"$27,812"
2016 FIAT 500X Trekking,Mileage,4.7,"(1,452 reviews)",Used,"$1,500 price drop","$14,445"
2021 Ford Transit-350 XLT,"80,543 mi.",3.2,(300 reviews),Used,"$2,668 price drop","$73,995"
2017 Toyota RAV4 LE,"14,999 mi.",4.6,(199 reviews),Used,"$1,024 price drop","$21,713"
2021 Hyundai Palisade Calligraphy,"19,067 mi.",4.6,(56 reviews),Used,$589 price drop,"$54,991"
2019 INFINITI QX80 LUXE,"10,009 mi.",4.3,(289 reviews),INFINITI Certified,"$1,000 price drop","$52,987"
2017 Ford Explorer Limited,"40,324 mi.",4.5,(681 reviews),Used,$400 price drop,"$27,973"
2017 Lexus GS 350 F Sport,"82,163 mi.",3.8,(570 reviews),Used,$100 price drop,"$31,966"
2015 Jeep Grand Cherokee Limited,"61,023 mi.",4.7,(865 reviews),Used,"$1,000 price drop","$21,992"
2021 Tesla Model Y Performance,"83,638 mi.",4.6,(800 reviews),Used,"$9,000 price drop","$76,442"
2021 Kia Telluride SX,"4,437 mi.",4.8,"(1,653 reviews)",Kia Certified,"$1,000 price drop","$51,599"
2021 Land Rover Range Rover P525 HSE Westminster,"27,996 mi.",5.0,(5 reviews),Used,"$1,654 price drop","$119,900"
2016 Honda Pilot Touring,"12,813 mi.",4.5,(272 reviews),Used,$299 price drop,"$26,995"
2020 Cadillac Escalade Luxury,"87,922 mi.",4.7,(311 reviews),Cadillac Certified,$500 price drop,"$64,551"
2019 BMW 430 Gran Coupe i xDrive,"47,897 mi.",4.8,(921 reviews),Used,$400 price drop,"$34,841"
2020 Ford Explorer ST,"46,027 mi.",4.7,(544 reviews),Used,$500 price drop,"$52,990"
2018 Mercedes-Benz G-Class G 550 4MATIC,"22,116 mi.",4.4,"(3,076 reviews)",Used,"$3,045 price drop","$106,995"
2020 RAM 1500 Laramie,"24,427 mi.",4.1,(8 reviews),Used,"$2,158 price drop","$50,998"
2019 Lincoln MKC Reserve,"41,991 mi.",4.9,(705 reviews),Used,"$1,576 price drop","$32,287"
2020 Mazda CX-5 Sport,"43,469 mi.",4.9,"(9,504 reviews)",Used,$200 price drop,"$26,992"
2019 Mercedes-Benz CLA 250 Base,"14,489 mi.",2.4,(47 reviews),Used,"$1,000 price drop","$30,888"
